TenantId,TimeGenerated [UTC],IncidentName,Title,Description,Severity,Status,Classification,ClassificationComment,ClassificationReason,Owner,ProviderName,ProviderIncidentId,FirstActivityTime [UTC],LastActivityTime [UTC],FirstModifiedTime [UTC],LastModifiedTime [UTC],CreatedTime [UTC],ClosedTime [UTC],IncidentNumber,RelatedAnalyticRuleIds,AlertIds,BookmarkIds,Comments,Tasks,Labels,IncidentUrl,AdditionalData,ModifiedBy,SourceSystem,Type
588425b3-eff6-47d3-9f65-19df6af4d76a,"06/02/2026, 14:58:51.186",095ff122-4f4a-40c5-a33e-480610c0c312,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: ABO Energy | Globeleq - New project sites),,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 595196",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324052,"06/02/2026, 14:32:00.000","06/02/2026, 14:33:00.000","06/02/2026, 14:57:04.211","06/02/2026, 14:58:51.186","06/02/2026, 14:35:45.946","06/02/2026, 14:57:13.157",61499,[],"[""f1f68bc5-7ee2-2ede-6624-324a946cd0e1""]",[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 595196"",""createdTimeUtc"":""2026-02-06T14:57:03.4327559Z"",""lastModifiedTimeUtc"":""2026-02-06T14:57:03.4327559Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/095ff122-4f4a-40c5-a33e-480610c0c312,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324052/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"06/02/2026, 15:30:54.713",93befa3f-ae81-4512-8472-432c0258adbf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (p60 24-25.pdf) in OneDrive,,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 595208",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324056,"06/02/2026, 15:11:44.656","06/02/2026, 15:11:44.656","06/02/2026, 15:30:34.231","06/02/2026, 15:30:54.713","06/02/2026, 15:11:44.656","06/02/2026, 15:16:50.618",61502,[],[],[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 595208"",""createdTimeUtc"":""2026-02-06T15:30:33.5537842Z"",""lastModifiedTimeUtc"":""2026-02-06T15:30:33.5537842Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/93befa3f-ae81-4512-8472-432c0258adbf,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324056/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"06/02/2026, 15:16:48.545",3a8024d3-bad1-4f4c-b549-b8dee1cf3915,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (P60 2022-2023.pdf) in OneDrive,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324057,"06/02/2026, 15:11:45.153","06/02/2026, 15:11:45.153",,"06/02/2026, 15:16:48.545","06/02/2026, 15:11:45.153","06/02/2026, 15:16:48.545",61501,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/3a8024d3-bad1-4f4c-b549-b8dee1cf3915,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324057/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"06/02/2026, 15:16:50.618",93befa3f-ae81-4512-8472-432c0258adbf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (p60 24-25.pdf) in OneDrive,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324056,"06/02/2026, 15:11:44.656","06/02/2026, 15:11:44.656",,"06/02/2026, 15:16:50.618","06/02/2026, 15:11:44.656","06/02/2026, 15:16:50.618",61502,[],[],[],[],[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/93befa3f-ae81-4512-8472-432c0258adbf,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324056/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",Microsoft Defender XDR - alert correlation,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"06/02/2026, 15:30:43.018",93befa3f-ae81-4512-8472-432c0258adbf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (p60 24-25.pdf) in OneDrive,,Informational,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324056,"06/02/2026, 15:11:44.656","06/02/2026, 15:11:44.656","06/02/2026, 15:30:34.231","06/02/2026, 15:30:43.018","06/02/2026, 15:11:44.656","06/02/2026, 15:16:50.618",61502,[],[],[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 595208"",""createdTimeUtc"":""2026-02-06T15:30:33.5537842Z"",""lastModifiedTimeUtc"":""2026-02-06T15:30:33.5537842Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/93befa3f-ae81-4512-8472-432c0258adbf,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324056/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"06/02/2026, 15:01:48.549",095ff122-4f4a-40c5-a33e-480610c0c312,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (RE: ABO Energy | Globeleq - New project sites),,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 595196",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324052,"06/02/2026, 14:32:00.000","06/02/2026, 14:33:00.000","06/02/2026, 14:57:04.211","06/02/2026, 15:01:48.549","06/02/2026, 14:35:45.946","06/02/2026, 14:57:13.157",61499,[],"[""f1f68bc5-7ee2-2ede-6624-324a946cd0e1""]",[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 595196"",""createdTimeUtc"":""2026-02-06T14:57:03.4327559Z"",""lastModifiedTimeUtc"":""2026-02-06T14:57:03.4327559Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/095ff122-4f4a-40c5-a33e-480610c0c312,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324052/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"06/02/2026, 15:31:18.800",3a8024d3-bad1-4f4c-b549-b8dee1cf3915,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (P60 2022-2023.pdf) in OneDrive,Duplicate,Informational,Closed,FalsePositive,,IncorrectAlertLogic,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324057,"06/02/2026, 15:11:45.153","06/02/2026, 15:11:45.153","06/02/2026, 15:31:01.577","06/02/2026, 15:31:18.800","06/02/2026, 15:11:45.153","06/02/2026, 15:16:48.545",61501,[],[],[],"[{""message"":""example-client MDR conducted an analysis and determined that the incident was a false positive. No further action is required"",""createdTimeUtc"":""2026-02-06T15:31:00.8021719Z"",""lastModifiedTimeUtc"":""2026-02-06T15:31:00.8021719Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/3a8024d3-bad1-4f4c-b549-b8dee1cf3915,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324057/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"06/02/2026, 15:31:20.866",3a8024d3-bad1-4f4c-b549-b8dee1cf3915,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (P60 2022-2023.pdf) in OneDrive,Duplicate,Informational,Closed,FalsePositive,,IncorrectAlertLogic,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324057,"06/02/2026, 15:11:45.153","06/02/2026, 15:11:45.153","06/02/2026, 15:31:01.577","06/02/2026, 15:31:20.866","06/02/2026, 15:11:45.153","06/02/2026, 15:16:48.545",61501,[],[],[],"[{""message"":""example-client MDR conducted an analysis and determined that the incident was a false positive. No further action is required"",""createdTimeUtc"":""2026-02-06T15:31:00.8021719Z"",""lastModifiedTimeUtc"":""2026-02-06T15:31:00.8021719Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/3a8024d3-bad1-4f4c-b549-b8dee1cf3915,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324057/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"06/02/2026, 15:30:52.630",93befa3f-ae81-4512-8472-432c0258adbf,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (p60 24-25.pdf) in OneDrive,,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 595208",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324056,"06/02/2026, 15:11:44.656","06/02/2026, 15:11:44.656","06/02/2026, 15:30:34.231","06/02/2026, 15:30:52.630","06/02/2026, 15:11:44.656","06/02/2026, 15:16:50.618",61502,[],[],[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 595208"",""createdTimeUtc"":""2026-02-06T15:30:33.5537842Z"",""lastModifiedTimeUtc"":""2026-02-06T15:30:33.5537842Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/93befa3f-ae81-4512-8472-432c0258adbf,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324056/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"06/02/2026, 15:34:52.693",3a8024d3-bad1-4f4c-b549-b8dee1cf3915,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (P60 2022-2023.pdf) in OneDrive,Duplicate,Informational,Closed,FalsePositive,,IncorrectAlertLogic,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324057,"06/02/2026, 15:11:45.153","06/02/2026, 15:11:45.153","06/02/2026, 15:31:01.577","06/02/2026, 15:34:52.693","06/02/2026, 15:11:45.153","06/02/2026, 15:16:48.545",61501,[],[],[],"[{""message"":""example-client MDR conducted an analysis and determined that the incident was a false positive. No further action is required"",""createdTimeUtc"":""2026-02-06T15:31:00.8021719Z"",""lastModifiedTimeUtc"":""2026-02-06T15:31:00.8021719Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],"[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]",https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/3a8024d3-bad1-4f4c-b549-b8dee1cf3915,"{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324057/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"25/02/2026, 07:28:51.812",2a4b0a8d-e4e6-4b6a-9e41-8dfd8694ddca,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for document (MONTHEND CHECKLIST SFP FEB26.xlsx) in SharePoint involving one user,,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network. -  There is no malicious activity observed, this does not look like a data exfiltration attempt - Ticket ID: 604344",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324888,"25/02/2026, 06:49:00.000","25/02/2026, 06:50:00.000","25/02/2026, 07:24:39.553","25/02/2026, 07:28:51.812","25/02/2026, 06:57:38.480","25/02/2026, 07:24:49.204",62206,[],"[""9528578b-c0b4-0e36-6358-b438442a8cd4""]",[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network. -  There is no malicious activity observed, this does not look like a data exfiltration attempt - Ticket ID: 604344"",""createdTimeUtc"":""2026-02-25T07:24:38.5637551Z"",""lastModifiedTimeUtc"":""2026-02-25T07:24:38.5637551Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/2a4b0a8d-e4e6-4b6a-9e41-8dfd8694ddca,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324888/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"25/02/2026, 07:53:12.979",f7240bdb-61a1-4d8c-83c7-35f57214a57f,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (payslip feb 2026),,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 604332",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324887,"25/02/2026, 06:43:00.000","25/02/2026, 06:44:00.000","25/02/2026, 07:52:59.349","25/02/2026, 07:53:12.979","25/02/2026, 06:49:22.720","25/02/2026, 07:53:10.105",62205,[],"[""09376c60-6536-f86e-c6cb-1d14cd110622""]",[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 604332"",""createdTimeUtc"":""2026-02-25T07:52:58.3603223Z"",""lastModifiedTimeUtc"":""2026-02-25T07:52:58.3603223Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/f7240bdb-61a1-4d8c-83c7-35f57214a57f,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324887/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
588425b3-eff6-47d3-9f65-19df6af4d76a,"25/02/2026, 07:54:37.160",f7240bdb-61a1-4d8c-83c7-35f57214a57f,DLP policy (Recommended Policy for Sharing Sensitive Information) matched for email with subject (payslip feb 2026),,Informational,Closed,BenignPositive,"The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 604332",SuspiciousButExpected,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}",Microsoft XDR,324887,"25/02/2026, 06:43:00.000","25/02/2026, 06:44:00.000","25/02/2026, 07:52:59.349","25/02/2026, 07:54:37.160","25/02/2026, 06:49:22.720","25/02/2026, 07:53:10.105",62205,[],"[""09376c60-6536-f86e-c6cb-1d14cd110622""]",[],"[{""message"":""example-client XDR conducted an analysis and determined that the incident was a false positive. No further action is required. - The alert logic rightfully exhibited some suspicious characteristics or matched certain indicators of a potential threat, but the activity was anticipated or known to be part of normal or authorised operations within the system or network.  - Ticket ID: 604332"",""createdTimeUtc"":""2026-02-25T07:52:58.3603223Z"",""lastModifiedTimeUtc"":""2026-02-25T07:52:58.3603223Z"",""author"":{""objectId"":""6fd1fcf8-dfb0-4b73-b061-4274dfe76d2f"",""email"":null,""name"":""Comment created from external application - Cybersecurity_Sentinel"",""userPrincipalName"":null}}]",[],[],https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/de406138-d4f3-4dd0-9079-7cf6ddfc24b6/resourceGroups/RG-Sentinel-Globeleq/providers/Microsoft.OperationalInsights/workspaces/WS-Sentinel-Globeleq/providers/Microsoft.SecurityInsights/Incidents/f7240bdb-61a1-4d8c-83c7-35f57214a57f,"{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":1,""alertProductNames"":[""Microsoft Data Loss Prevention""],""tactics"":[""Exfiltration""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incident2/324887/overview?tid=02ab0609-92cd-4428-b848-af9d57e1a882""}",External application - Cybersecurity_Sentinel,Azure,SecurityIncident
